id,userId,gameId,score,playedAt
score_003059,384,fe18da75-251d-45e4-8b7a-5f3d16e0f31f,686,2025-03-20
score_003060,385,65ebd94c-5a82-40dd-9832-92e798e1d1b0,750,2025-05-28
score_003061,385,67e03ace-90b7-4c30-a7a3-a3345e09cb93,701,2025-01-21
score_003062,385,a2cfa563-4b6d-41bf-8f32-8fc0d632259a,826,2025-04-24
score_003063,385,bc529292-2fdc-4d21-bf1c-aac0c5dbb207,996,2025-05-12
score_003064,385,1433bc4d-9d26-4e66-a60f-3f2e1f5c62bb,941,2025-05-26
score_003065,385,ec9d30a6-4523-41dc-8a22-f34fc9205b22,878,2025-04-07
score_003066,385,5932fc52-6073-4acd-9611-d6f6114de205,815,2025-02-27
score_003067,385,a3a621fe-833a-4117-96b3-5f4ffbca5b54,405,2025-02-27
score_003068,385,fc858423-c573-4b49-9136-504341636fec,557,2025-05-08
score_003069,385,79b0b210-9758-4628-a1cc-22f1230f292e,977,2025-01-17
score_003070,385,dff1622a-6230-44a6-b592-fb3e9ccacaaa,723,2025-01-21
score_003071,385,2a831f0d-3292-4a28-a58e-6402385a812f,1056,2025-03-13
score_003072,385,246fa7c8-2268-475b-9486-f15d2b487e3b,1002,2024-12-19
score_003073,385,2857aacf-fa4c-4e8a-a86c-a4d524e688e9,428,2025-03-25
score_003074,386,26a199b9-04b2-4ec2-bfaa-7684af0b8826,469,2025-03-20
score_003075,386,9914b85e-7cf5-42f8-9cad-1d6fdcb03010,485,2025-02-01
score_003076,386,7dcedf8c-a811-4f22-bac7-fb69227c2bd2,725,2025-01-30
score_003077,387,a923d2c2-a900-4962-9a0d-3c7cc4745c43,486,2025-04-05
score_003078,387,f2ec56ca-1a8a-45a3-aae3-3d4f3a0b5fd1,693,2025-05-28
score_003079,387,686aea99-d6c7-46f8-854c-38b0c94f7ebe,464,2024-12-09
score_003080,387,5b84e8ee-11b6-4995-a505-7f57d0838af1,809,2024-12-31
score_003081,387,35081455-f9da-4060-ba29-2f7554113857,626,2025-02-21
score_003082,387,85056047-3c21-4ce5-bc09-98db7c7a44f6,548,2025-05-28
score_003083,387,716a9c47-fe7a-400b-8286-21c4460a3f32,778,2025-03-18
score_003084,387,8ecc2566-f4e2-4ea5-82b7-4b56a121f520,424,2025-03-06
score_003085,387,8e72cb36-979f-4f3d-894f-11c54bfb508e,1013,2025-04-24
score_003086,387,6cd5780b-ba0c-4ff3-850b-05590a0e6708,683,2025-04-02
score_003087,388,fa5c3575-cc57-4e40-bf36-e35c335deb1b,724,2025-03-26
score_003088,388,e793820e-c0c9-412f-a3c0-e625d051e470,894,2025-05-13
score_003089,388,8b87c13d-74d5-43ce-888e-56da6663c5a9,513,2025-05-28
score_003090,388,660b7db2-24a2-4ae0-8ee6-dfde1b516095,851,2025-01-29
score_003091,388,e670b681-5a45-400e-99e0-6d47d6b034f0,881,2025-02-04
score_003092,388,d2726295-8b49-4cbd-ab13-7c85246bf588,684,2025-02-13
score_003093,388,962da647-e082-44c7-8455-763f6213beda,421,2025-02-21
score_003094,388,3b6c7320-4003-4bc6-8fae-354285cf29f3,546,2025-01-30
score_003095,388,2908b47a-c53f-446d-9396-fcb2fb902500,902,2025-01-05
score_003096,388,9b563410-c3d4-435f-9121-dcb8741b5abc,786,2025-01-23
score_003097,388,e5b2e23d-5ae0-433f-83a3-eb469a2724d8,1278,2025-04-18
score_003098,389,db07c0fc-64d5-406a-b1b3-0b577aa5568c,1232,2025-01-28
score_003099,389,86365c48-288e-400d-8e27-d830eda651e0,638,2024-12-30
score_003100,389,a670b40b-d590-473e-838b-9ecef2d61326,886,2025-01-24
score_003101,389,bf8577b1-189f-4bbf-bc96-a2f3b772a7ec,1008,2025-05-25
score_003102,389,689a26eb-15a6-4947-b452-5ec821b21807,687,2025-01-08
score_003103,389,beca2a62-908f-4d33-8b17-7f851b752303,1226,2025-02-25
score_003104,389,d8109a4c-09ae-4612-b42c-19dbc11bdacb,1217,2025-04-04
score_003105,390,8b1cdf59-97ee-4a39-83d9-c51311668fca,700,2025-05-31
score_003106,390,55bb6daa-ff25-4e15-9060-a6bd22ac6e57,1057,2025-03-16
score_003107,390,9799b355-f2d7-459b-ab6f-0402af253bcb,824,2025-05-29
score_003108,390,6ce2cafa-5d0a-4fef-b491-15234c731a9a,1166,2025-01-25
score_003109,390,6e8bcb1f-4f77-4104-b3bb-bd29ab5c8095,518,2025-05-14
score_003110,390,0beec5fd-9279-4a27-a955-f9dedae3d70d,1063,2025-01-26
score_003111,390,3559489c-72d8-4ca1-8993-05512ca0500f,888,2025-01-30
score_003112,390,a8d88ded-881b-4859-871f-5436ff552766,405,2025-01-19
score_003113,390,a670b40b-d590-473e-838b-9ecef2d61326,691,2025-05-04
score_003114,390,08a544d5-4631-4126-afd7-aadc6e5182b2,856,2025-03-13
score_003115,391,84b04e6e-5bb9-428e-a851-98324ede58ac,1153,2025-04-21
score_003116,391,c1a5992f-dd8d-4279-aee3-2c07b4fc2459,900,2025-05-29
score_003117,391,a3469626-0679-42f8-8a86-5e270aa8aedb,800,2025-03-07
score_003118,391,85104465-3114-4d13-a00c-2239b626a700,890,2024-12-18
score_003119,391,6ea351a8-2bc7-4bd5-a32c-ffa0750c10d2,588,2025-05-02
score_003120,391,039e3a4e-abbc-48ea-b9c3-7a55c05f38bb,648,2025-01-14
score_003121,392,ef1e0bac-1d43-4ce6-8d00-7ec5190f64b2,603,2025-04-14
score_003122,392,1a6c328f-eeaa-43f0-b765-71e520a4ebeb,876,2025-03-06
score_003123,392,ac31cfc7-ac5a-46af-b9de-5407168585e0,907,2024-12-05
score_003124,392,7c61a605-84bb-4a44-9c05-caefe86ace6c,502,2025-02-09
score_003125,392,a9d803ae-10a9-4c5c-a721-365e8e4c3263,640,2025-02-16
score_003126,392,c22867ec-197d-4572-9f70-0aa849105892,835,2025-01-03
score_003127,392,46879c48-7632-4c01-acd2-620408284afc,840,2024-12-10
score_003128,392,ce6e0489-5920-4c0d-aced-82d962479e1e,815,2025-01-04
score_003129,393,3efae065-f34b-4467-a052-5254eb69ea1c,773,2025-01-23
score_003130,393,7a91f21e-1d22-4a62-a9f2-0d34f3d8b566,413,2025-01-02
score_003131,393,c5aef2a2-68c3-44e8-9ae5-bd1731a6ea78,429,2025-01-15
score_003132,393,e95f539b-4f92-40d2-8ce2-fcee33954aa4,956,2025-02-26
score_003133,393,f7158f40-cdcd-4e6c-a7a5-af15cf862c6d,813,2024-12-26
score_003134,393,74caa810-313d-4069-abdf-0364d4721959,815,2025-05-10
score_003135,393,8d63e682-c3f8-41d3-b635-5ebccca19d5a,238,2025-03-09
score_003136,393,79c6b554-3853-4495-812e-f86921d05765,929,2025-05-27
score_003137,393,96257a99-3da9-4a2d-8243-12cbb24ad4f6,819,2025-04-06
score_003138,393,ad8762de-879e-48cf-b7c0-27d2bce6c844,689,2025-04-18
score_003139,393,b7fb1f5a-3b5a-424d-a648-db660b42bcdf,477,2025-01-11
score_003140,393,bf58d10a-6373-42e8-aa22-4c49dbc635b0,1052,2025-05-31
score_003141,394,cdc31133-4115-4d17-b58e-62bcf530b9d6,417,2025-04-27
score_003142,394,19916214-078d-4986-a1d3-df0c1d454f80,917,2025-02-03
score_003143,394,1c41945b-3975-45c3-8594-7906f7d3c0e1,685,2024-12-15
score_003144,394,827ff0b9-cde4-44c7-bb0f-4d431cc820cd,801,2025-01-27
score_003145,394,2091466c-6e11-4b48-b803-f60ae066aee8,937,2025-01-08
score_003146,394,7badf877-5a2b-4a8f-afed-c4ae605b5009,886,2024-12-28
score_003147,394,23ef7e8b-acef-444b-bb45-32c29eb1369c,950,2025-05-21
score_003148,394,a1a236a6-3f0e-41e9-9924-8b3c3d805d2e,610,2025-01-27
score_003149,394,c6859b49-7279-48dd-8743-0f8a49254eb2,807,2025-04-20
score_003150,394,fe18da75-251d-45e4-8b7a-5f3d16e0f31f,889,2025-01-20
score_003151,394,c63b611b-8a5c-49fb-97f9-bd407dea7147,601,2025-04-05
score_003152,394,49be0d83-ab0b-46aa-8185-f7706de30e01,686,2025-02-17
score_003153,394,3eb4e099-ec5b-4549-bd5c-78cf37419947,479,2025-03-26
score_003154,394,e634ad8e-25bc-454d-bf6e-7c183b4c5d0a,500,2025-04-19
score_003155,395,36933922-8747-42c4-803a-98d838c31e76,508,2025-02-11
score_003156,395,3d106877-59fb-46fa-85a5-78b35ff9e8a2,886,2025-01-02
score_003157,395,3d0fa1f4-bbc1-456c-9db2-08a946df9a5d,964,2025-04-06
score_003158,395,a3bae1bf-0f82-414f-abb1-03274e570cf6,1076,2025-05-20
score_003159,395,6ce2cafa-5d0a-4fef-b491-15234c731a9a,954,2024-12-31
score_003160,395,6700eff9-e6c3-4b0b-8960-f4c2e0e81799,851,2025-05-16
score_003161,395,c136d0a1-5f17-4a2f-8190-fd120e3b07f6,864,2025-04-10
score_003162,395,4ad8169e-5dd0-40ed-9761-40b1835f6330,422,2025-02-26
score_003163,395,a9d803ae-10a9-4c5c-a721-365e8e4c3263,1012,2025-02-03
score_003164,396,a2cfa563-4b6d-41bf-8f32-8fc0d632259a,573,2025-02-10
score_003165,396,8c7ebf70-398c-479e-8bb0-63725af2bc80,816,2025-04-19
score_003166,396,d223960f-b033-4564-a760-19867977ac6e,815,2025-05-30
score_003167,396,51c1154c-7892-44cf-a3dd-cf8d8a714f6a,878,2025-02-15
score_003168,396,99b65dcb-1d90-4f6c-b8b2-36abcd5ce33b,812,2025-05-20
score_003169,396,ac0f4d8c-7348-4867-961c-8e602775c8d2,1224,2025-02-01
score_003170,396,62d84bbe-ebf8-4e92-9492-b0b3e5aa98ae,663,2025-05-10
score_003171,396,1f9e2d54-55fe-4217-8605-2ee81bf14e14,994,2024-12-04
score_003172,396,d8b7bab3-0c0b-4ab2-927b-5993099b8f63,1158,2024-12-07
score_003173,397,3fbfb14e-ddf3-41ea-8995-358b9f57d60b,777,2025-04-23
score_003174,397,0bf4e533-0071-466d-a11a-c342afae18ad,1019,2025-01-10
score_003175,397,3585de25-fed2-4c43-81bb-250f779599e4,740,2025-03-20
score_003176,397,39a15b62-76d9-47cf-bfe8-d55c22218147,945,2025-02-25
score_003177,397,1edabb65-ba6e-40b1-93ec-ffebe9e0dda1,585,2025-04-27
score_003178,397,c859efe8-e521-499d-9072-053935943f63,670,2025-03-06
score_003179,397,cb983a2b-3097-4692-8861-de8107245e10,885,2025-01-05
score_003180,398,f5551b70-d55e-4ff8-8cd7-add62613987f,861,2025-01-26
score_003181,398,bec56c43-0e33-47e4-8528-fbc848befa37,623,2024-12-16
score_003182,398,853e1d8d-33c3-4ab5-8d42-3fb71bcb063f,1210,2025-05-03
score_003183,398,8921025b-2375-4991-b7d1-6a2e42cde711,687,2025-02-09
score_003184,398,2b9cd3f1-a116-43e1-9d60-a58401dc1527,862,2024-12-27
score_003185,398,e46c68d2-6a25-4d8a-9621-2b20ced3ccce,400,2025-05-23
score_003186,398,421b75c2-7c4f-42ff-b1b0-377cc9693451,864,2025-05-14
score_003187,398,75e0dd6f-1a4b-4079-843d-1a397388e113,1092,2025-01-26
score_003188,398,0df0652b-4898-40c4-8373-f5a4de7e2629,927,2024-12-05
score_003189,398,11256938-da56-4901-b718-fce312a7c705,947,2025-01-07
score_003190,398,47cf6c46-0583-4edd-8ba9-0c5477e6b4c9,747,2025-01-06
score_003191,398,f3d63edf-149b-41f6-94f2-79379f131ccd,798,2024-12-14
score_003192,399,e3e81ebb-11ca-4c60-89ef-d0f28c247701,925,2024-12-25
score_003193,399,aead4192-a7d3-42a7-9fae-d4946f20a9d6,913,2025-01-03
score_003194,399,c5397230-1f5f-4372-8fbc-f5c0657ec18d,803,2025-02-22
score_003195,399,6d0979e5-3bf3-4c48-919d-8ca9adbbf681,518,2025-01-02
score_003196,399,7b3a0064-4df8-4941-893d-2c5d4f748a61,462,2025-04-09
score_003197,399,c1a5992f-dd8d-4279-aee3-2c07b4fc2459,641,2025-04-28
score_003198,399,57a1956b-40a2-4656-a690-05ef87a5f195,598,2025-02-16
score_003199,399,a8ac0a1e-5f83-4403-bd55-aaff4dfde543,1217,2025-05-13
score_003200,400,acb013b0-6ddd-425d-a757-ac4c8fc8f5cd,468,2025-05-25
score_003201,400,bcc644ec-0bec-4b54-ab2f-03cca4588400,815,2025-02-02
score_003202,400,51c1154c-7892-44cf-a3dd-cf8d8a714f6a,683,2025-05-19
score_003203,400,c3829d48-1c5f-4d06-841f-7d700a4bda75,891,2025-03-10
score_003204,400,82a537ad-5376-4e3c-886f-802b6a06e3d0,1018,2025-05-24
score_003205,400,c352d22f-2dba-4d9f-ace8-fc2d9f76cd39,732,2025-04-19
score_003206,400,dfca63f0-1a6b-42f3-98cd-3c2b8cdcfd07,991,2025-02-14
score_003207,401,7910b2ce-b071-4c50-ae55-b265ab2a44db,950,2025-03-11
score_003208,401,584bebf0-9e91-4d8b-b773-a20726ea9c16,521,2025-05-07
score_003209,401,6641351d-9c2a-4971-adea-7436a9f557a2,850,2025-02-18
score_003210,401,5027883e-16ac-4f31-95aa-034b03aa11c3,699,2025-02-14
score_003211,402,61435e14-a0fa-4731-8448-45afca386018,810,2024-12-13
score_003212,402,f53ce208-7d52-4bf6-b130-385368e7dd42,725,2025-05-20
score_003213,402,96fac433-7346-4cca-baeb-455ae3339845,837,2024-12-21
score_003214,402,d81b969f-6c56-4558-8770-6ff38963eabf,801,2025-03-05
score_003215,402,150f671b-d328-4e9b-8f90-e0792d8cedbe,569,2025-04-11
score_003216,402,5c680b6b-c873-481d-99ab-f54fcaef4e65,834,2025-01-21
score_003217,402,18d1e0a9-4553-43f3-bac6-c50501bc5350,851,2025-03-21
score_003218,403,f1afe008-d174-4bde-997a-f5a21b9505a1,1253,2025-02-03
score_003219,403,798086e6-55b9-43b8-abc6-3419ac2ffa5f,1206,2025-05-24
score_003220,403,da68a37f-954d-49ba-b5b4-d09cc0225f06,777,2024-12-10
score_003221,403,ace70873-e9d0-47a5-adeb-6fe1a15ec544,1162,2024-12-14
score_003222,403,6546cafb-82bc-4a9c-b85c-54fa53ef3254,793,2025-01-05
score_003223,403,51d4bb6f-dad7-4bc3-a659-6551bf8a737c,1113,2025-04-09
score_003224,404,cc18b17e-e0b8-4bfe-8a91-3e51dad22a9a,237,2025-03-09
score_003225,404,aa245539-30ab-4014-b45c-cd6ffc7e1362,551,2025-04-20
score_003226,404,fc4d073c-6a3c-454c-8e53-bfce1039a07a,244,2025-02-24
score_003227,405,48b8a470-3108-4375-b4fc-dbd57094b849,1024,2024-12-26
score_003228,405,3fb771a0-a608-4796-8464-2469a1531846,501,2024-12-12
score_003229,405,956339a9-89f4-43bb-ac44-13bb4f78c840,695,2024-12-04
score_003230,405,056d22fe-ae46-4c66-aceb-5395229fdfbf,566,2025-04-27
score_003231,406,09c9de48-900c-4170-81ef-5af43429f04b,606,2025-02-10
score_003232,406,9e868a27-5dc4-4daa-856a-b3b1df63d9f2,787,2025-01-06
score_003233,406,e3e81ebb-11ca-4c60-89ef-d0f28c247701,925,2025-04-23
score_003234,406,546af45c-4d3a-4615-96c6-0ac22f5db536,942,2025-05-17
score_003235,406,1da57219-6ece-402b-874c-9444a27142fc,1078,2025-05-23
score_003236,406,4341cc12-c928-45e3-b540-b21d4a8e0935,715,2024-12-14
score_003237,407,d0f365a0-d145-4149-99d8-972173cb931a,784,2025-01-30
score_003238,407,d4387128-c9c9-4fa6-b6c4-985244c9556a,449,2025-02-14
score_003239,407,571abc6b-dd47-43ca-911c-0a75a3ddbb7d,845,2025-05-22
score_003240,407,17f71509-acfd-417d-8212-0d0fdce30fe6,703,2025-03-21
score_003241,407,6700eff9-e6c3-4b0b-8960-f4c2e0e81799,842,2025-01-31
score_003242,408,91e5d84e-5d53-4ed0-9140-f7fcba7d21e5,573,2025-05-29
score_003243,408,0ef4d0ed-72bf-410a-8d2b-dbcb2470efea,1082,2025-05-05
score_003244,408,2ca447bb-af88-40eb-a9ee-11fcb1713e33,242,2025-02-06
score_003245,408,b5dfdbd2-8a0e-4b65-ad42-ba06f6d3b0de,979,2025-03-30
score_003246,408,7dcedf8c-a811-4f22-bac7-fb69227c2bd2,461,2025-04-14
score_003247,408,6b848ec3-c9d5-4b8b-9649-f483d9475981,438,2025-05-06
score_003248,409,85056047-3c21-4ce5-bc09-98db7c7a44f6,632,2025-02-13
score_003249,409,a8b80bc0-4690-4b2a-93af-fb82658a7e99,802,2025-04-25
score_003250,409,444177ac-8b09-4416-863b-6d517c9f1de3,672,2025-05-07
score_003251,410,7d5f6c47-b009-481d-ab5b-d1b5b5581335,1043,2025-01-24
score_003252,410,b7f82b5f-5327-458a-b32e-8754462146ca,665,2025-02-06
score_003253,410,c849f870-5eeb-4648-8a20-14c4d70d6bf5,751,2025-02-01
score_003254,410,7042ba12-1665-46ec-acfd-c464b50c5f00,1246,2025-04-01
score_003255,410,266ae700-7c04-4a35-8688-71067ed31e4c,717,2025-02-24
score_003256,410,4bea22a4-28a8-4afc-8eae-4f02046f01bc,468,2024-12-22
score_003257,410,8d885beb-84c0-4be0-ae2c-d51b72d5730b,1040,2025-04-20
score_003258,410,f5551b70-d55e-4ff8-8cd7-add62613987f,1086,2025-04-16
score_003259,410,e6e28c7e-e1f5-4982-bc6d-d0c4b3502291,1040,2025-05-12
score_003260,411,ef861e2e-1789-4a24-8e4f-abe147e5bcc2,630,2025-03-26
score_003261,411,246fa7c8-2268-475b-9486-f15d2b487e3b,1126,2025-05-22
score_003262,411,02fd9bc3-778d-4991-bd7e-75fa06610d74,999,2025-04-28
score_003263,411,b85cc8bb-cd36-48d9-b03c-201c64e02d80,912,2024-12-12
score_003264,412,a467a2ec-2347-4052-b8b4-4f4f78502058,562,2024-12-28
score_003265,412,91e5d84e-5d53-4ed0-9140-f7fcba7d21e5,1236,2025-02-05
score_003266,412,00a078a1-dffc-4bf4-9db7-fa8c32a03bb8,1008,2025-05-02
score_003267,412,b20b4de1-5adf-42e3-8670-c415cd5d1d49,617,2024-12-17
score_003268,412,17472303-b74b-46ef-9efb-d301fdf53559,618,2024-12-30
score_003269,412,5b0ef1e6-fea6-4ad4-bc6f-aa284f385f8a,1083,2024-12-10
score_003270,412,0c77f10e-4ad7-452b-9424-425aac70a361,753,2025-01-01
score_003271,412,6e69cb63-1f6b-48b9-86c9-549e7e873d7d,681,2025-02-18
score_003272,412,3fe2933e-cd75-484f-8e14-77dab1cf6dea,772,2025-05-21
score_003273,412,689a26eb-15a6-4947-b452-5ec821b21807,923,2024-12-10
score_003274,412,99db59a9-6fcd-43c6-a532-28e3e01346b0,660,2025-04-26
score_003275,412,bde87496-4195-4595-b3e9-b11ac36d43c5,676,2025-02-01
score_003276,412,82b9b21c-4794-46b2-b482-b384e3ed01a6,633,2025-01-22
score_003277,412,fa5c3575-cc57-4e40-bf36-e35c335deb1b,836,2025-05-10
score_003278,413,8ec2d938-8fa7-4e94-9cc4-1173c5e7d593,749,2025-02-25
score_003279,413,6d722ca0-c8bb-4111-a795-3bef72147081,614,2025-04-28
score_003280,413,58f0f0e5-bb76-432a-a43e-01232f55e1c8,984,2025-01-26
score_003281,413,9d0fc145-670b-4e63-8cef-8902e7d81d3d,869,2025-01-14
score_003282,413,a2e6eae4-e546-449d-b19e-ec810558a815,856,2024-12-24
score_003283,413,dda6419e-6d0b-4031-8c3f-9e95079381a9,995,2025-02-16
score_003284,413,056e4a87-a125-4375-b056-ae07ff6eec50,831,2024-12-20
score_003285,413,7404191b-a6b2-41a7-9d29-8cc455b0a9fb,836,2025-03-28
score_003286,414,03543ac4-9c5b-4be5-ae01-c61783a55e10,211,2024-12-09
score_003287,414,cde7cdec-7629-4b57-95cb-a0ba91b3f977,1004,2024-12-10
score_003288,414,4123c61e-e083-4dd9-8a85-1f8d9c812098,850,2025-05-04
score_003289,414,4ad8169e-5dd0-40ed-9761-40b1835f6330,1020,2025-05-03
score_003290,414,d82910a0-9ce1-4c42-a6a1-540c016f806b,905,2025-02-27
score_003291,414,1d5c2855-bd3a-45a0-93c6-956e0c059b00,1023,2024-12-09
score_003292,414,d3d002e6-8c11-48c8-a522-2f6a3f4acd26,474,2025-05-15
score_003293,415,aa2bbe26-1a23-454c-b62c-96c75d8a4ac1,1067,2025-02-01
score_003294,415,ebaf19c6-68bb-4cc0-9042-cc41c709d3e8,757,2025-04-01
score_003295,415,1c41945b-3975-45c3-8594-7906f7d3c0e1,976,2025-01-21
score_003296,415,143a662e-0607-4bd5-945f-e60995ed6612,823,2025-04-18
score_003297,415,fac070cf-fb6b-4c05-bbb8-da8b31eb4439,1029,2025-04-17
score_003298,415,66b8bd8a-da94-4df3-ab95-e92d9fbb6ec7,874,2025-05-10
score_003299,415,566f9ec3-295c-4a2d-988d-c11275a83f93,431,2025-03-18
score_003300,415,39a15b62-76d9-47cf-bfe8-d55c22218147,747,2025-02-02
score_003301,416,aac6bcd5-829e-449a-a752-f9237102f8d2,642,2024-12-24
score_003302,416,3c35ef03-5586-4381-b32d-39478555c0aa,948,2025-05-02
score_003303,416,45414b67-b24c-4ed3-8f5a-49840f460117,525,2025-03-03
score_003304,416,dff1622a-6230-44a6-b592-fb3e9ccacaaa,1097,2025-01-13
score_003305,416,bf3ce8f4-6910-4c3a-99dd-ebde2d0f1c1c,883,2025-02-14
score_003306,416,8f1f5052-be19-449c-9bd4-21154c0b8ca9,975,2025-02-25
score_003307,417,8fc9c16b-8038-4798-a2ac-4061e74075cc,1054,2025-01-18
score_003308,417,af19115a-13ef-4a83-8232-485031aa7073,508,2025-05-15
score_003309,417,f2ec56ca-1a8a-45a3-aae3-3d4f3a0b5fd1,1217,2025-01-09
score_003310,417,22d6bc19-ed89-4565-a149-dcb6361e71ca,1295,2025-04-08
score_003311,417,660b7db2-24a2-4ae0-8ee6-dfde1b516095,515,2025-05-01
score_003312,417,49a772db-6d5b-43f5-9f0f-bc51df3880c1,937,2024-12-08
score_003313,417,18b8e77a-ddd4-43f6-a9c1-99d7d03e49b1,924,2025-02-13
score_003314,417,c12f4d8d-cbc6-4977-bc17-921fe6997101,562,2025-04-02
score_003315,418,a2682520-9385-4564-9373-9fbc5ad5bdb5,1092,2025-03-28
score_003316,418,5b84e8ee-11b6-4995-a505-7f57d0838af1,486,2025-01-20
score_003317,418,c9ffa89c-04d2-43f0-bbbd-458a14e89e2d,581,2024-12-10
score_003318,419,066c6970-9f9f-4dc7-b4b9-3178f3668000,812,2025-01-10
score_003319,419,af7d60ea-11e9-4ada-9305-9893ae47983e,864,2025-02-12
score_003320,419,5c504898-0ae6-429f-b716-41453720a3cb,1178,2025-04-01
score_003321,419,f956590a-d4ae-46f5-9728-2258d8ec0183,942,2025-02-14
score_003322,419,db008d79-551a-4ebb-b9ed-0f31e3ddabc3,1291,2025-05-08
score_003323,419,056e4a87-a125-4375-b056-ae07ff6eec50,760,2025-02-10
score_003324,419,b5dfdbd2-8a0e-4b65-ad42-ba06f6d3b0de,855,2025-01-15
score_003325,419,43e187a2-a95d-49ec-8cd3-413bef40a21c,1231,2025-02-24
score_003326,419,128e867c-c15b-4c88-bd6b-a2ed1cdd328b,996,2025-01-02
score_003327,419,6ea351a8-2bc7-4bd5-a32c-ffa0750c10d2,609,2025-03-06
score_003328,419,a36b9141-6733-4814-b719-47954c934617,449,2025-05-22
score_003329,419,04179a00-0f81-4f4f-8581-9d269a81deeb,748,2025-05-08
score_003330,419,cc962701-a307-4f4b-8617-41a3927c5c9a,697,2025-04-11
score_003331,420,1f10dac8-b9d1-41c7-b36f-b1418f357a7a,1020,2024-12-26
score_003332,420,39d6903b-25d7-4e6e-9121-53a8e76ad0c1,807,2024-12-31
score_003333,420,26a199b9-04b2-4ec2-bfaa-7684af0b8826,1050,2025-02-07
score_003334,420,f2e7b2e0-a0b8-4a6c-a681-e086bca49bc7,677,2025-01-16
score_003335,420,79fd91d0-23d6-4bc6-9ff0-ec60ea9c9896,502,2025-03-12
score_003336,420,8b7e88b3-bdc7-4ca7-b7d1-89937c8db0d0,656,2025-04-24
score_003337,420,cc24c9c9-d1be-47d6-9b28-cbd20df7c75d,725,2025-03-08
score_003338,421,a10db526-4616-4ffa-aeef-0abbd7be7eeb,674,2024-12-06
score_003339,421,55bb6daa-ff25-4e15-9060-a6bd22ac6e57,811,2025-04-08
score_003340,421,325f5ce8-91d0-45fd-97f1-56924c63227f,595,2025-02-15
score_003341,421,6e8bcb1f-4f77-4104-b3bb-bd29ab5c8095,1010,2025-01-20
score_003342,421,c66c5121-c352-4dc2-a8de-b776e18e82b4,1148,2025-03-30
score_003343,421,29b93217-420a-4f5f-90fb-0b72c9a58f1c,290,2025-02-07
score_003344,421,cfac00af-f635-46bc-b551-afb18c017873,1135,2025-02-22
score_003345,421,d223960f-b033-4564-a760-19867977ac6e,582,2025-02-24
score_003346,421,79a4667d-ac0a-496c-9c57-c74971c2fa97,478,2025-02-09
score_003347,422,ccc5a119-44bd-4381-8e6e-8e8795cd4942,762,2024-12-31
score_003348,422,9b563410-c3d4-435f-9121-dcb8741b5abc,640,2025-01-19
score_003349,422,b14e65a5-a23e-4132-aac1-3db6ad8aa85a,911,2025-03-07
score_003350,422,96046e61-f87d-4475-a1fa-02c9809ad139,753,2025-02-10
score_003351,422,39efb125-865e-4338-bd5d-4e00d35bc1d9,943,2025-03-13
score_003352,423,aac6bcd5-829e-449a-a752-f9237102f8d2,792,2025-05-22
score_003353,423,926b2a99-5d26-419c-a33e-cccd88f431dc,804,2025-01-18
score_003354,423,97864a6b-0b8d-47bc-9338-1085bd25d59d,449,2025-02-09
score_003355,423,4b6d9377-6e12-4aa7-9a00-f0562906f29d,845,2025-01-23
score_003356,424,80f92db1-5877-436f-a56b-2e15dc63adfa,814,2025-02-09
score_003357,424,c859efe8-e521-499d-9072-053935943f63,1067,2025-01-19
score_003358,424,b5566768-1a29-4a23-969d-4e784abe50a8,564,2025-03-01
score_003359,424,9b6249c3-02c6-443f-9709-28df0c2927ea,1051,2025-02-17
score_003360,424,8b87c13d-74d5-43ce-888e-56da6663c5a9,1265,2025-04-12
score_003361,424,ac31cfc7-ac5a-46af-b9de-5407168585e0,736,2025-01-12
score_003362,424,694bfe2f-4e85-4919-bc78-3cb600c6fbef,981,2025-02-21
score_003363,425,65af8818-6583-4023-92a4-7ad988b325e7,1029,2025-05-31
score_003364,425,d0ecf197-eb9c-4bdf-94ab-b86cfdf95b41,517,2025-01-12
score_003365,425,264a3f7b-8bd6-4352-873d-29d563e68374,882,2025-03-11
score_003366,425,18b8e77a-ddd4-43f6-a9c1-99d7d03e49b1,1006,2025-01-07
score_003367,425,be22c694-483d-40fb-a043-f0740c04c16c,672,2025-02-08
score_003368,425,2c637064-7469-4e88-88e2-62d59bd77139,843,2025-02-21
score_003369,425,ab34ef90-ca6c-4680-af7d-57165d81232b,1051,2025-05-11
score_003370,425,483144f9-89b5-4c1d-a03e-2027840d598b,823,2024-12-08
score_003371,425,a10db526-4616-4ffa-aeef-0abbd7be7eeb,615,2025-05-13
score_003372,425,39bc4638-8eee-4283-b5c1-001ccc81b691,896,2025-04-11
score_003373,425,d31da276-fd27-4586-ace0-8e65bc5a1be2,1284,2024-12-24
score_003374,426,609fbb9d-ef03-460a-9144-80685f5db8c2,478,2025-05-20
score_003375,426,b5dfdbd2-8a0e-4b65-ad42-ba06f6d3b0de,707,2025-05-12
score_003376,426,7dcedf8c-a811-4f22-bac7-fb69227c2bd2,1058,2025-02-17
score_003377,426,cc22aa0e-f525-45fa-a3ad-5aa85b8a2321,810,2025-05-05
score_003378,426,537807ef-fb3f-4561-b788-bf7d0bd241b9,539,2025-05-25
score_003379,426,9b322ba8-0682-47c7-9752-28da11bb261a,731,2025-02-01
score_003380,426,3ccf4e0c-bce5-4648-bbb5-b95f741255fe,617,2025-01-30
